cell_id,czi,series_id,cell_seg_id,condition,cell_type,structure,scope,minipipeline
20181116_C01_002_Out-Scene-19_seg_0_cid_2,20181116_C01_002_Out-Scene-19.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-19_seg_0_cid_3,20181116_C01_002_Out-Scene-19.czi,0,3,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-20_seg_0_cid_1,20181116_C01_002_Out-Scene-20.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-20_seg_0_cid_2,20181116_C01_002_Out-Scene-20.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-21_seg_0_cid_1,20181116_C01_002_Out-Scene-21.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-21_seg_0_cid_2,20181116_C01_002_Out-Scene-21.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-22_seg_0_cid_1,20181116_C01_002_Out-Scene-22.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-22_seg_0_cid_2,20181116_C01_002_Out-Scene-22.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-23_seg_0_cid_1,20181116_C01_002_Out-Scene-23.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-23_seg_0_cid_2,20181116_C01_002_Out-Scene-23.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-23_seg_0_cid_3,20181116_C01_002_Out-Scene-23.czi,0,3,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-24_seg_0_cid_1,20181116_C01_002_Out-Scene-24.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-25_seg_0_cid_1,20181116_C01_002_Out-Scene-25.czi,0,1,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-25_seg_0_cid_2,20181116_C01_002_Out-Scene-25.czi,0,2,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-25_seg_0_cid_3,20181116_C01_002_Out-Scene-25.czi,0,3,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-25_seg_0_cid_4,20181116_C01_002_Out-Scene-25.czi,0,4,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-25_seg_0_cid_5,20181116_C01_002_Out-Scene-25.czi,0,5,DMSO,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-26_seg_0_cid_1,20181116_C01_002_Out-Scene-26.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-26_seg_0_cid_2,20181116_C01_002_Out-Scene-26.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-27_seg_0_cid_1,20181116_C01_002_Out-Scene-27.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-27_seg_0_cid_2,20181116_C01_002_Out-Scene-27.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-28_seg_0_cid_1,20181116_C01_002_Out-Scene-28.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-28_seg_0_cid_2,20181116_C01_002_Out-Scene-28.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-28_seg_0_cid_3,20181116_C01_002_Out-Scene-28.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-28_seg_0_cid_4,20181116_C01_002_Out-Scene-28.czi,0,4,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-29_seg_0_cid_1,20181116_C01_002_Out-Scene-29.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-29_seg_0_cid_2,20181116_C01_002_Out-Scene-29.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-29_seg_0_cid_3,20181116_C01_002_Out-Scene-29.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-30_seg_0_cid_1,20181116_C01_002_Out-Scene-30.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-30_seg_0_cid_2,20181116_C01_002_Out-Scene-30.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-31_seg_0_cid_1,20181116_C01_002_Out-Scene-31.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-31_seg_0_cid_2,20181116_C01_002_Out-Scene-31.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-32_seg_0_cid_1,20181116_C01_002_Out-Scene-32.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-32_seg_0_cid_2,20181116_C01_002_Out-Scene-32.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-33_seg_0_cid_1,20181116_C01_002_Out-Scene-33.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-33_seg_0_cid_2,20181116_C01_002_Out-Scene-33.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-33_seg_0_cid_3,20181116_C01_002_Out-Scene-33.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-34_seg_0_cid_1,20181116_C01_002_Out-Scene-34.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-34_seg_0_cid_2,20181116_C01_002_Out-Scene-34.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-34_seg_0_cid_3,20181116_C01_002_Out-Scene-34.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-35_seg_0_cid_1,20181116_C01_002_Out-Scene-35.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-35_seg_0_cid_2,20181116_C01_002_Out-Scene-35.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-36_seg_0_cid_1,20181116_C01_002_Out-Scene-36.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-36_seg_0_cid_2,20181116_C01_002_Out-Scene-36.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-36_seg_0_cid_3,20181116_C01_002_Out-Scene-36.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-37_seg_0_cid_1,20181116_C01_002_Out-Scene-37.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-37_seg_0_cid_2,20181116_C01_002_Out-Scene-37.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-37_seg_0_cid_3,20181116_C01_002_Out-Scene-37.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-37_seg_0_cid_4,20181116_C01_002_Out-Scene-37.czi,0,4,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-38_seg_0_cid_1,20181116_C01_002_Out-Scene-38.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-38_seg_0_cid_2,20181116_C01_002_Out-Scene-38.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-38_seg_0_cid_3,20181116_C01_002_Out-Scene-38.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-38_seg_0_cid_4,20181116_C01_002_Out-Scene-38.czi,0,4,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-39_seg_0_cid_1,20181116_C01_002_Out-Scene-39.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-39_seg_0_cid_2,20181116_C01_002_Out-Scene-39.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-40_seg_0_cid_1,20181116_C01_002_Out-Scene-40.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-40_seg_0_cid_2,20181116_C01_002_Out-Scene-40.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-41_seg_0_cid_1,20181116_C01_002_Out-Scene-41.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-41_seg_0_cid_2,20181116_C01_002_Out-Scene-41.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-41_seg_0_cid_3,20181116_C01_002_Out-Scene-41.czi,0,3,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-42_seg_0_cid_1,20181116_C01_002_Out-Scene-42.czi,0,1,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-42_seg_0_cid_2,20181116_C01_002_Out-Scene-42.czi,0,2,Control,cardiomyocyte,CBX1,880,no
20181116_C01_002_Out-Scene-43_seg_0_cid_1,20181116_C01_002_Out-Scene-43.czi,0,1,Control,cardiomyocyte,CBX1,880,no
