dna_volume,dna_surface_area,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_1st_axis_length,dna_shape_2nd_axis_length,dna_shape_3rd_axis_length,dna_shape_1st_eigenvalue,dna_shape_2nd_eigenvalue,dna_shape_3rd_eigenvalue,dna_shape_meridional_eccentricity,dna_shape_equator_eccentricity,dna_shape_sphericity,dna_position_lowest_z,dna_position_highest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_intensity_mean,dna_intensity_median,dna_intensity_sum,dna_intensity_mode,dna_intensity_max,dna_intensity_std,dna_intensity_entropy,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_variance,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_avg,dna_texture_haralick_sum_var,dna_texture_haralick_sum_entropy,dna_texture_haralick_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_diff_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_io_intensity_volume_inner,dna_io_intensity_volume_outer,dna_io_intensity_outer_mean,dna_io_intensity_outer_std,dna_io_intensity_inner_mean,dna_io_intensity_inner_std,dna_bright_spots_number,dna_bright_spots_intensity_mean,dna_bright_spots_width,cell_id
664504,35786,0.5396580197550351,-0.8417935180488914,0.012365059035233264,-0.8417948595271251,-0.5393283459158513,0.022502216899216245,0.012273393490866235,0.022552344945538122,0.9996703234315181,172.73865501978636,116.42665122007392,51.30321208936058,167.64145932450606,730.0480686896692,1763.9432038132309,0.9954736547997431,0.9732778304019913,1.263448098459267,0,50,70.37836491578682,82.77588246270903,22.867966182295365,626.8230605082889,656.0,416526431,663,1251,135.5600428270197,5.685346543153326,0.0009414439888614791,197.12686378634933,0.7245173873322958,378.09907774175076,0.14510561957532087,219.108025856849,1315.269447180652,6.85418615540248,10.942408811655302,0.00023782037628955144,4.428466967529196,-0.14737587817041306,0.893183813342955,538975,125529,456.1736252180771,216.67585242478077,666.5678593626792,57.96517848054424,12,967.5238095238095,5.776592107644031,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_1
616934,36923,0.9001223598780378,-0.4321660523898663,0.05488388114329786,-0.4232379141627447,-0.897378879807574,-0.12482313123164557,-0.10319595565118725,-0.08912715207534935,0.990659853582538,139.86293704412424,126.28738603507497,61.72505854228184,200.4422426663567,849.2422509085978,1065.6978988539809,0.9821526728302896,0.9717470288561703,1.1630717958437036,0,58,71.09156084767577,65.27661467839347,28.62290293613255,731.1745292040964,767.0,451086427,775,1478,175.21096273830855,6.103057686392622,0.0006292187724282695,197.40132371833718,0.7943397652271764,499.1796020602806,0.13484936201306869,216.04891939689722,1799.3170845227853,7.229817862101052,11.44484115733588,0.0002183677580964064,4.528724218219339,-0.1732628264960114,0.9324292750114282,486823,130111,512.0388283849943,250.30350676710785,789.741945224445,76.77631202484375,9,1176.6507936507937,5.938784923827665,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_2
595424,40586,0.8639086495060113,-0.5034890734560544,0.012672735263690832,-0.5034712856965408,-0.8639986827968981,-0.004789635090215269,-0.013360755509027761,0.0022425511340878534,0.9999082263771204,164.5605779689658,114.49442310591184,49.902075569845195,162.9484356498042,690.1412173115996,1539.3369621779814,0.9943814432604738,0.9717266180329635,1.0323831739614662,0,50,80.82205621540281,65.24752277368732,23.712949091739667,599.8442336889343,640.0,357161653,654,1080,149.95399513600566,5.684780700721739,0.0006792656951248898,288.56299867988605,0.7258166851442078,564.6704559163894,0.12838193784263077,253.11566795742644,1970.118824985671,7.087748482276534,11.338396565935215,0.0002048535592333117,4.648829770059236,-0.15010094152030068,0.903147797538868,451976,143448,427.23404996932686,217.61088774780393,654.6271992318176,46.21944503442886,7,883.7755102040817,6.189307095501454,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_3
642445,35530,0.4405476901037869,-0.8944577313663546,0.07657087921117066,-0.8969416112274455,-0.442129216052953,-0.004183582330388052,-0.037596260358343556,0.06683654024075805,0.9970553636061105,149.0976557763727,116.86657687152817,64.4001102428552,226.8094469011425,707.0995419970372,1234.792358845682,0.9829856706033625,0.9471604103506122,1.2431099500623999,0,60,62.25949925674571,70.8052455852252,28.16746336262248,633.58937029629,661.0,407046323,666,1200,129.58080615904882,5.65044157150142,0.000855025024169711,213.42356089307566,0.7106548639504305,385.94180705045284,0.13886986326612194,229.56202379829273,1330.3436673087378,6.884794041337228,11.049100814426938,0.00022752270250485647,4.483112084699028,-0.1399595505055139,0.8850567614971555,518558,123887,475.59990152316226,210.33630876476397,671.3341188449508,53.34054900425714,11,954.2207792207793,6.1462621833626425,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_4
670653,36018,0.9576370551001346,-0.28787939377620037,0.007531622546903091,-0.2878612739119675,-0.9576660411102292,-0.0034118449612664035,-0.008194979006736979,-0.0010992467001897611,0.9999658164036265,149.3736341695242,116.96082415872849,55.4383515326735,212.92370153727867,794.2522209612179,1270.307992465424,0.9858523929332299,0.9633964559958225,1.2633526702915852,0,55,73.9677254854597,61.320495099552225,27.076427004725247,643.1568963383448,673.0,431335102,679,1123,136.140428315566,5.671198555374303,0.0006130258445513215,259.74105933157136,0.7194616914038305,480.48194231918484,0.12065583235184053,242.39353652809012,1662.1867099451663,7.114989333433015,11.473922959216093,0.00019392681322966422,4.681036652860416,-0.13709964625055104,0.8873007817356301,542703,127950,476.9168815943728,224.61340931103632,682.3503592204207,54.384602071690445,9,940.3174603174604,5.932375108619411,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_5
527198,30407,0.25812562827628316,0.9632721467603461,0.0740130481921147,0.9660391136689581,-0.2582846779444907,-0.007579973667794708,-0.011814858808626915,-0.07345608494076562,0.9972284656469184,133.8400138588418,116.49939029348597,58.819154271199395,197.83525842161862,705.2633037139124,958.7650648814949,0.9784795463310709,0.9598503367614454,1.2664780743526383,0,55,58.30432209530385,62.12016927226583,27.268523401075118,788.3721561917913,829.0,415628224,846,1643,184.87106545206714,6.15465928051831,0.00063119897333701,175.10065358237563,0.801870700003322,454.9811918436157,0.13529919217732053,201.14662102498596,1644.8241137920872,7.18760977649328,11.37337852258716,0.0002209163284614,4.491086801205954,-0.17295070123426853,0.9310117565381323,421556,105642,545.0020919709964,260.19901274829516,849.3607326191539,84.93077043348698,7,1260.0816326530612,6.040921053706482,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_6
619534,36103,0.9505075103143933,-0.3106052347210606,0.007736989066053359,-0.30993063229082857,-0.9461018490449464,0.09399092722992168,0.021874094352466344,0.09173701214672336,0.9955429898294957,157.4445763734484,117.51943210621789,52.97980628494781,163.54936402539852,762.6049873111255,1523.736617690105,0.9942229756911428,0.976732455991373,1.1929619600193964,0,50,78.5810157311786,62.49400678574541,23.661206648868344,716.8672873482327,752.0,444123658,762,1891,171.70122981273042,6.056156017500048,0.0011914939357683166,105.7503904692152,0.798674920354808,270.6972027804782,0.17489960323103906,150.4151086627306,977.0384206526961,6.751292613509624,10.537801374469511,0.0002947778478432823,4.114448511477405,-0.17962623935420402,0.9258918467878198,490136,129398,507.12868050510826,244.10393790835104,772.2391764734685,82.78697760164367,11,1233.3896103896104,6.03778774967283,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_7
693783,39041,0.997463915056658,0.02604549496196746,0.06623722784077236,0.014661746946212096,-0.9858701289358718,0.1668685771751315,0.06964747903786252,-0.16547423081602056,-0.9837517510020081,153.12382509103293,122.85733532228443,64.7459870146392,218.0403541020567,795.5839842501431,1350.84647915697,0.9868874091774146,0.9617116615846747,1.1932557789754348,0,60,73.8705243570396,62.92917093673382,31.20916914943145,694.3645188769399,726.0,481738299,732,1373,149.51517363495267,5.857584867170824,0.0008017946906304341,185.48456771717366,0.7708251228837534,422.7275012498068,0.13965293561802666,214.01407212432684,1505.425437282051,7.002015657712681,11.134092766282851,0.0002291723096854807,4.457776608015518,-0.15856004292426407,0.9126084481572552,557461,136322,502.07666407476415,223.52146090840012,741.3867588943442,65.96087288709634,12,1108.107142857143,5.687970180264045,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_8
536058,29893,0.8077419339050276,0.585197021679121,0.07139617657306567,0.5847599533693079,-0.8106853361756422,0.02907030521530052,-0.0748916894380882,-0.018268320329796302,0.9970243243399014,137.5517302729716,126.23621592450186,55.129964174419854,165.58494015155134,851.584052661169,1036.042021988949,0.9871454382404892,0.9809137297513155,1.3032277340744374,0,52,70.30776333904167,66.67324058217581,22.46693081718769,756.1155639874789,791.0,405321797,799,1513,168.1852572294436,6.122064896273664,0.0005731198338635558,190.33613039352093,0.7931866989694787,478.09448012897127,0.132243007565382,217.5111778086794,1722.0417901223695,7.242897081831558,11.466512119591723,0.00021604384634842327,4.524497345432406,-0.1742346292883463,0.9339057319202572,432189,103869,538.348024916,240.50575315991776,808.4521494068567,83.94351121858594,4,1185.357142857143,5.858726092243194,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_9
532091,34014,0.29013116224345903,0.9526553625406062,0.0909487158671622,0.9509726962248671,-0.27636493763969633,-0.1388284995172573,0.10712067834954246,-0.12676821946384192,0.9861313192490649,169.785307674364,89.20903300372103,59.99936953978682,184.6771947148217,426.3580296787831,1759.279930882205,0.9944750540702938,0.9013216087266668,1.1394503783955223,0,58,51.47976379980116,84.33993997267385,25.704037467275334,705.596307774422,743.0,375441445,753,1457,167.92195026955736,6.032809034938428,0.0007223238419717566,196.85972470240034,0.7751312096106144,454.9158788489233,0.143338012002916,221.1937715322363,1622.8037906932866,7.110759054589449,11.220330552417996,0.0002340954510654928,4.452686788891312,-0.17433488204313724,0.9303255955816935,413610,118481,504.864509921422,238.97297284696614,763.097103551655,71.1876209385758,8,1105.9464285714287,5.496872363453491,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_10
640843,36192,-0.08620471954126728,-0.9956041424883414,-0.03662154814949397,0.9842634975962654,-0.09079892678542187,0.1515945981695321,-0.15425340718563688,-0.02297708324983583,0.987764111525091,153.95009852718067,116.34362082899631,65.55107120673016,225.05709161011566,668.8390332570415,1342.1863231126788,0.9858415670193812,0.9416873355971718,1.2182610228281308,0,60,58.18400450656401,71.22743948205722,28.294510511935062,641.3127177795498,668.0,410980766,672,1329,132.20607946391885,5.697795920176979,0.0009937008561173536,170.48291427148393,0.7217104258253264,320.39845041630025,0.15056419313219596,204.3697116131839,1111.1108873937264,6.788182416907878,10.813852598799212,0.0002495544362531619,4.3510055427103485,-0.14670826549339552,0.8910145100504852,514222,126621,483.69374748264505,212.07509548406566,680.124498757346,55.53121218501009,9,1012.3650793650794,5.942237068613041,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_11
389211,25542,0.9963138673900895,-0.07156595398335601,-0.04729684848544534,-0.07274549726761088,-0.9970687883545256,-0.023704934434123102,-0.04546174516547964,0.027058187664554305,-0.9985995614893984,130.23273821301407,100.74575934370276,54.73214381665398,179.925652785,521.7113314055293,858.2250622986367,0.977776804378291,0.9386482992548103,1.2216287369319498,0,52,67.43737458602146,53.48823645785962,25.701295698220246,733.9677681257724,774.0,285668329,796,1232,170.57213557884663,6.068874169401515,0.00041009784284428503,313.0455517161274,0.7822896878731533,746.8613640475364,0.1143021554036287,275.33650199689816,2674.399904474025,7.501375760416953,11.951313297993494,0.0001815298111127431,4.78752449916818,-0.17159229761357672,0.937331447830595,301013,88198,527.7050500011338,234.9909129962396,794.4035606435602,72.95020640876953,4,1058.4285714285713,5.8909884275461675,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_12
