cell_id,czi,series_id,cell_seg_id,condition,cell_type,structure,scope,minipipeline
20181107_R05-Scene-08-P83-B05_seg_0_cid_4,20181107_R05.czi,7,4,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-09-P73-B05_seg_0_cid_1,20181107_R05.czi,8,1,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-09-P73-B05_seg_0_cid_2,20181107_R05.czi,8,2,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-10-P75-B05_seg_0_cid_1,20181107_R05.czi,9,1,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-10-P75-B05_seg_0_cid_2,20181107_R05.czi,9,2,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-10-P75-B05_seg_0_cid_3,20181107_R05.czi,9,3,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-10-P75-B05_seg_0_cid_4,20181107_R05.czi,9,4,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-11-P84-B05_seg_0_cid_1,20181107_R05.czi,10,1,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-11-P84-B05_seg_0_cid_2,20181107_R05.czi,10,2,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-11-P84-B05_seg_0_cid_3,20181107_R05.czi,10,3,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-12-P85-B05_seg_0_cid_1,20181107_R05.czi,11,1,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R05-Scene-12-P85-B05_seg_0_cid_2,20181107_R05.czi,11,2,DMSO,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_1,20181107_R06.czi,0,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_2,20181107_R06.czi,0,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_3,20181107_R06.czi,0,3,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_4,20181107_R06.czi,0,4,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_5,20181107_R06.czi,0,5,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_6,20181107_R06.czi,0,6,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-01-P100-C04_seg_0_cid_7,20181107_R06.czi,0,7,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-02-P86-C04_seg_0_cid_1,20181107_R06.czi,1,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-02-P86-C04_seg_0_cid_2,20181107_R06.czi,1,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-03-P99-C04_seg_0_cid_1,20181107_R06.czi,2,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-03-P99-C04_seg_0_cid_2,20181107_R06.czi,2,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-04-P98-C04_seg_0_cid_1,20181107_R06.czi,3,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-04-P98-C04_seg_0_cid_2,20181107_R06.czi,3,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-04-P98-C04_seg_0_cid_3,20181107_R06.czi,3,3,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-04-P98-C04_seg_0_cid_4,20181107_R06.czi,3,4,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-05-P87-C04_seg_0_cid_1,20181107_R06.czi,4,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-05-P87-C04_seg_0_cid_2,20181107_R06.czi,4,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-06-P93-C04_seg_0_cid_1,20181107_R06.czi,5,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-06-P93-C04_seg_0_cid_2,20181107_R06.czi,5,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_1,20181107_R06.czi,6,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_2,20181107_R06.czi,6,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_3,20181107_R06.czi,6,3,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_4,20181107_R06.czi,6,4,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_5,20181107_R06.czi,6,5,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-07-P92-C04_seg_0_cid_6,20181107_R06.czi,6,6,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-08-P97-C04_seg_0_cid_1,20181107_R06.czi,7,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-08-P97-C04_seg_0_cid_2,20181107_R06.czi,7,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-08-P97-C04_seg_0_cid_3,20181107_R06.czi,7,3,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-08-P97-C04_seg_0_cid_4,20181107_R06.czi,7,4,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-09-P94-C04_seg_0_cid_1,20181107_R06.czi,8,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-10-P96-C04_seg_0_cid_1,20181107_R06.czi,9,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-10-P96-C04_seg_0_cid_2,20181107_R06.czi,9,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-10-P96-C04_seg_0_cid_3,20181107_R06.czi,9,3,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-10-P96-C04_seg_0_cid_4,20181107_R06.czi,9,4,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-11-P91-C04_seg_0_cid_1,20181107_R06.czi,10,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-11-P91-C04_seg_0_cid_2,20181107_R06.czi,10,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-12-P95-C04_seg_0_cid_1,20181107_R06.czi,11,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-12-P95-C04_seg_0_cid_2,20181107_R06.czi,11,2,Control,cardiomyocyte,H2B,ZSD,no
20181107_R06-Scene-13-P90-C04_seg_0_cid_1,20181107_R06.czi,12,1,Control,cardiomyocyte,H2B,ZSD,no
20181107_R01-Scene-01-P6-B02_seg_0_cid_1,20181107_R01.czi,0,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-01-P6-B02_seg_0_cid_2,20181107_R01.czi,0,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-01-P6-B02_seg_0_cid_3,20181107_R01.czi,0,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-02-P5-B02_seg_0_cid_1,20181107_R01.czi,1,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-02-P5-B02_seg_0_cid_2,20181107_R01.czi,1,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-02-P5-B02_seg_0_cid_3,20181107_R01.czi,1,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-02-P5-B02_seg_0_cid_4,20181107_R01.czi,1,4,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-02-P5-B02_seg_0_cid_5,20181107_R01.czi,1,5,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-03-P20-B02_seg_0_cid_1,20181107_R01.czi,2,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-03-P20-B02_seg_0_cid_2,20181107_R01.czi,2,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-04-P1-B02_seg_0_cid_1,20181107_R01.czi,3,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-04-P1-B02_seg_0_cid_2,20181107_R01.czi,3,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-05-P3-B02_seg_0_cid_1,20181107_R01.czi,4,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-05-P3-B02_seg_0_cid_2,20181107_R01.czi,4,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-06-P4-B02_seg_0_cid_1,20181107_R01.czi,5,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-06-P4-B02_seg_0_cid_2,20181107_R01.czi,5,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-06-P4-B02_seg_0_cid_3,20181107_R01.czi,5,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-07-P2-B02_seg_0_cid_1,20181107_R01.czi,6,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-07-P2-B02_seg_0_cid_2,20181107_R01.czi,6,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-08-P7-B02_seg_0_cid_1,20181107_R01.czi,7,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-08-P7-B02_seg_0_cid_2,20181107_R01.czi,7,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-08-P7-B02_seg_0_cid_3,20181107_R01.czi,7,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-09-P17-B02_seg_0_cid_1,20181107_R01.czi,8,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-10-P16-B02_seg_0_cid_1,20181107_R01.czi,9,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-10-P16-B02_seg_0_cid_2,20181107_R01.czi,9,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-10-P16-B02_seg_0_cid_3,20181107_R01.czi,9,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-10-P16-B02_seg_0_cid_4,20181107_R01.czi,9,4,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-11-P12-B02_seg_0_cid_1,20181107_R01.czi,10,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-11-P12-B02_seg_0_cid_2,20181107_R01.czi,10,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-12-P11-B02_seg_0_cid_1,20181107_R01.czi,11,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-12-P11-B02_seg_0_cid_2,20181107_R01.czi,11,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-12-P11-B02_seg_0_cid_3,20181107_R01.czi,11,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-13-P15-B02_seg_0_cid_1,20181107_R01.czi,12,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-14-P18-B02_seg_0_cid_1,20181107_R01.czi,13,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-15-P10-B02_seg_0_cid_1,20181107_R01.czi,14,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-15-P10-B02_seg_0_cid_2,20181107_R01.czi,14,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-16-P13-B02_seg_0_cid_1,20181107_R01.czi,15,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-16-P13-B02_seg_0_cid_2,20181107_R01.czi,15,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-16-P13-B02_seg_0_cid_3,20181107_R01.czi,15,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-17-P14-B02_seg_0_cid_1,20181107_R01.czi,16,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-17-P14-B02_seg_0_cid_2,20181107_R01.czi,16,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-18-P8-B02_seg_0_cid_1,20181107_R01.czi,17,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-18-P8-B02_seg_0_cid_2,20181107_R01.czi,17,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-18-P8-B02_seg_0_cid_3,20181107_R01.czi,17,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-18-P8-B02_seg_0_cid_4,20181107_R01.czi,17,4,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-19-P19-B02_seg_0_cid_1,20181107_R01.czi,18,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-19-P19-B02_seg_0_cid_2,20181107_R01.czi,18,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-19-P19-B02_seg_0_cid_3,20181107_R01.czi,18,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-20-P9-B02_seg_0_cid_1,20181107_R01.czi,19,1,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-20-P9-B02_seg_0_cid_2,20181107_R01.czi,19,2,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R01-Scene-20-P9-B02_seg_0_cid_3,20181107_R01.czi,19,3,TSA-50um,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-01-P26-B03_seg_0_cid_1,20181107_R02.czi,0,1,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-01-P26-B03_seg_0_cid_2,20181107_R02.czi,0,2,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-01-P26-B03_seg_0_cid_3,20181107_R02.czi,0,3,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-02-P25-B03_seg_0_cid_1,20181107_R02.czi,1,1,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-03-P24-B03_seg_0_cid_1,20181107_R02.czi,2,1,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-04-P23-B03_seg_0_cid_1,20181107_R02.czi,3,1,DMSO,cardiomyocyte,CBX1,ZSD,no
20181107_R02-Scene-04-P23-B03_seg_0_cid_2,20181107_R02.czi,3,2,DMSO,cardiomyocyte,CBX1,ZSD,no
