experiment_id;cell_type;structure;modality;pixel_size_xy;pixel_size_z;xy_upsample_seg;condition;minipipeline;force_single_scene;raw_name;raw_path;seg_path
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;DMSO;no;no;20181116_C01_002_Out-Scene-22.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_DMSO/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;DMSO;no;no;20181116_C01_002_Out-Scene-23.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_DMSO/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;DMSO;no;no;20181116_C01_002_Out-Scene-24.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_DMSO/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;DMSO;no;no;20181116_C01_002_Out-Scene-25.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_DMSO/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-26.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-27.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-28.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-29.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-30.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-31.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-32.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-33.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-34.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-35.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-36.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-37.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-38.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-39.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-40.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-41.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-42.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-43.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-44.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-45.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-46.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-47.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-48.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-49.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;Control;no;no;20181116_C01_002_Out-Scene-50.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_CBX1_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_No/shape/
20181116_C01;cardiomyocyte;CBX1;880;0.05;0.22;2;TSA;no;no;20181116_C01_001_Out.czi;/allen/aics/assay-dev/MicroscopyData/Caroline/2018/20181116;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_CBX1_TSA/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-01.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-02.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-03.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-04.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-05.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-06.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-07.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-08.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-09.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-10.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-11.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-12.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-13.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-14.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-15.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-16.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-17.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-18.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-19.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-20.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-21.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-22.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-23.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-24.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;DMSO;no;no;20181116_C02_002_Out-Scene-25.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_DMSO;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_DMSO/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;Control;no;no;20181116_C02_002_Out-Scene-26.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_No/shape/
20181116_C02;cardiomyocyte;H2B;880;0.05;0.22;2;Control;no;no;20181116_C02_002_Out-Scene-27.czi;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/original/880_Cardio_H2B_No;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_Cardio_H2B_No/shape/
