experiment_id;cell_type;structure;modality;pixel_size_xy;pixel_size_z;xy_upsample_seg;condition;minipipeline;force_single_scene;raw_name;raw_path;seg_path
20181026_J03_012_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181026_J03_012_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181026_J03_013_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181026_J03_013_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J02_001_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_001_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_002_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_002_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_003_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_003_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_004_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_004_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_005_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_005_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_006_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_006_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_007_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_007_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_008_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_008_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_009_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_009_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_010_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_011_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_011_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_012_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_012_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_013_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_013_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_014_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_014_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J02_015_Out;hiPS;CBX1;880;0.05;0.22;2;DMSO;no;no;20181109_J02_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_DMSO_1/shape/
20181109_J03_001_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_001_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_002_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_002_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_003_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_003_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_004_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_004_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_005_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_005_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_006_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_006_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_007_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_007_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_008_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_008_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_009_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_009_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_010_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_011_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_011_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_012_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_012_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_013_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_013_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_014_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_014_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J03_015_Out;hiPS;CBX1;880;0.05;0.22;2;Control;no;no;20181109_J03_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_No_1/shape/
20181109_J01_001_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_001_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_002_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_002_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_003_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_003_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_004_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_004_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_005_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_005_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_006_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_006_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_007_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_007_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_008_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_008_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_009_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_009_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_010_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_011_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_011_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_012_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_012_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_013_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_013_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_014_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_014_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_015_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_016_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_016_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_017_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_017_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_018_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_018_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_019_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_019_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181109_J01_020_Out;hiPS;CBX1;880;0.05;0.22;2;TSA-50nm;no;no;20181109_J01_020_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_CBX1/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_CBX1_TSA_1/shape/
20181016_C03_010_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181016_C03_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181016_C03_011_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181016_C03_011_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181016_C03_012_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181016_C03_012_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181019_C06_008_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181019_C06_008_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181019_C06_009_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181019_C06_009_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181019_C06_010_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181019_C06_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181106_J01_020_Out;hiPS;H2B;880;0.05;0.22;2;TSA-50nm;no;no;20181106_J01_020_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_TSA_1/shape/
20181016_C04_009_Out;hiPS;H2B;880;0.05;0.22;2;Control;no;no;20181016_C04_009_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_No_1/shape/
20181016_C04_010_Out;hiPS;H2B;880;0.05;0.22;2;Control;no;no;20181016_C04_010_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_No_1/shape/
20181016_C04_011_Out;hiPS;H2B;880;0.05;0.22;2;Control;no;no;20181016_C04_011_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_No_1/shape/
20181019_C05_013_Out;hiPS;H2B;880;0.05;0.22;2;DMSO;no;no;20181019_C05_013_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_DMSO_1/shape/
20181019_C05_014_Out;hiPS;H2B;880;0.05;0.22;2;DMSO;no;no;20181019_C05_014_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_DMSO_1/shape/
20181019_C05_015_Out;hiPS;H2B;880;0.05;0.22;2;DMSO;no;no;20181019_C05_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_DMSO_1/shape/
20181106_J02_015_Out;hiPS;H2B;880;0.05;0.22;2;DMSO;no;no;20181106_J02_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_DMSO_1/shape/
20181106_J03_015_Out;hiPS;H2B;880;0.05;0.22;2;Control;no;no;20181106_J03_015_Out.czi;/allen/aics/assay-dev/MicroscopyOtherData/Caroline/Airyscan_Testing_Info/processing_H2B/;/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/880_HIPSC_H2B_No_1/shape/
